title,body,labels,status,milestones
[3pt] Animal Rawhide - Deer,Create a Texture2D of a rawhide from a Deer,task,open,version 0.1
[3pt] Animal Rawhide - Elk,Create a Texture2D of a rawhide from a Elk,task,open,version 0.1
[3pt] Animal Rawhide - Moose,Create a Texture2D of a rawhide from a Moose,task,open,version 0.1
[3pt] Animal Rawhide - Small Game,Create a Texture2D of a rawhide from small game,task,open,version 0.1
[3pt] Animal Rawhide - Strips,Create a Texture2D of a rawhide strips or laces,task,open,version 0.1
[3pt] Animal Brain Tanned Hide - Bison,Create a Texture2D of a tanned hide from a Bison,task,open,version 0.1
[3pt] Animal Brain Tanned Hide - Deer,Create a Texture2D of a tanned hide from a Deer,task,open,version 0.1
[3pt] Animal Brain Tanned Hide - Elk,Create a Texture2D of a tanned hide from a Elk,task,open,version 0.1
[3pt] Animal Brain Tanned Hide - Moose,Create a Texture2D of a tanned hide from a Moose,task,open,version 0.1
[3pt] Animal Brain Tanned Hide - Small Game,Create a Texture2D of a tanned hide from small game,task,open,version 0.1
[3pt] Animal Brain Tanned Hide - Strips,Create a Texture2D of a tanned hide strips or laces,task,open,version 0.1
[3pt] Animal Tracks - Badger,Create a Texture2D footprint of a Badger,task,open,version 0.1
[3pt] Animal Tracks - Bear-black,Create a Texture2D footprint of a Bear-black,task,open,version 0.1
[3pt] Animal Tracks - Bear-brown,Create a Texture2D footprint of a Bear-brown,task,open,version 0.1
[3pt] Animal Tracks - Beaver,Create a Texture2D footprint of a Beaver,task,open,version 0.1
[3pt] Animal Tracks - Bison,Create a Texture2D footprint of a Bison,task,open,version 0.1
[3pt] Animal Tracks - Bobcat,Create a Texture2D footprint of a Bobcat,task,open,version 0.1
[3pt] Animal Tracks - Caribou,Create a Texture2D footprint of a Caribou,task,open,version 0.1
[3pt] Animal Tracks - Cat,Create a Texture2D footprint of a Cat,task,open,version 0.1
[3pt] Animal Tracks - Cougar,Create a Texture2D footprint of a Cougar,task,open,version 0.1
[3pt] Animal Tracks - Coyote,Create a Texture2D footprint of a Coyote,task,open,version 0.1
[3pt] Animal Tracks - Deer-mule,Create a Texture2D footprint of a Deer-mule,task,open,version 0.1
[3pt] Animal Tracks - Deer-whitetail,Create a Texture2D footprint of a Deer-whitetail,task,open,version 0.1
[3pt] Animal Tracks - Dog,Create a Texture2D footprint of a Dog,task,open,version 0.1
[3pt] Animal Tracks - Elk,Create a Texture2D footprint of a Elk,task,open,version 0.1
[3pt] Animal Tracks - Ferret,Create a Texture2D footprint of a Ferret,task,open,version 0.1
[3pt] Animal Tracks - Fisher,Create a Texture2D footprint of a Fisher,task,open,version 0.1
[3pt] Animal Tracks - Fox-kit,Create a Texture2D footprint of a Fox-kit,task,open,version 0.1
[3pt] Animal Tracks - Fox-red,Create a Texture2D footprint of a Fox-red,task,open,version 0.1
[3pt] Animal Tracks - Jackrabbit,Create a Texture2D footprint of a Jackrabbit,task,open,version 0.1
[3pt] Animal Tracks - Lynx,Create a Texture2D footprint of a Lynx,task,open,version 0.1
[3pt] Animal Tracks - Marmot,Create a Texture2D footprint of a Marmot,task,open,version 0.1
[3pt] Animal Tracks - Marten,Create a Texture2D footprint of a Marten,task,open,version 0.1
[3pt] Animal Tracks - Mink,Create a Texture2D footprint of a Mink,task,open,version 0.1
[3pt] Animal Tracks - Moose,Create a Texture2D footprint of a Moose,task,open,version 0.1
[3pt] Animal Tracks - Ocelot,Create a Texture2D footprint of a Ocelot,task,open,version 0.1
[3pt] Animal Tracks - Opossum,Create a Texture2D footprint of a Opossum,task,open,version 0.1
[3pt] Animal Tracks - Otter,Create a Texture2D footprint of a Otter,task,open,version 0.1
[3pt] Animal Tracks - Pheasant,Create a Texture2D footprint of a Pheasant,task,open,version 0.1
[3pt] Animal Tracks - Pig,Create a Texture2D footprint of a Pig,task,open,version 0.1
[3pt] Animal Tracks - Porcupine,Create a Texture2D footprint of a Porcupine,task,open,version 0.1
[3pt] Animal Tracks - Prairie_dog,Create a Texture2D footprint of a Prairie_dog,task,open,version 0.1
[3pt] Animal Tracks - Raccoon,Create a Texture2D footprint of a Raccoon,task,open,version 0.1
[3pt] Animal Tracks - Skunk,Create a Texture2D footprint of a Skunk,task,open,version 0.1
[3pt] Animal Tracks - Skunk-striped,Create a Texture2D footprint of a Skunk-striped,task,open,version 0.1
[3pt] Animal Tracks - Skunk_spotted,Create a Texture2D footprint of a Skunk_spotted,task,open,version 0.1
[3pt] Animal Tracks - Squirrel-gray,Create a Texture2D footprint of a Squirrel-gray,task,open,version 0.1
[3pt] Animal Tracks - Turkey,Create a Texture2D footprint of a Turkey,task,open,version 0.1
[3pt] Animal Tracks - Wolf-gray,Create a Texture2D footprint of a Wolf-gray,task,open,version 0.1
[3pt] Animal Tracks - Wolverine,Create a Texture2D footprint of a Wolverine,task,open,version 0.1
[3pt] Animal Tracks - Woodchuck,Create a Texture2D footprint of a Woodchuck,task,open,version 0.1
